"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2022-Q1","T1-2022",14.581456,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2022-Q2","T2-2022",14.249919,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2022-Q3","T3-2022",14.459373,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2022-Q4","T4-2022",12.721052,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2023-Q1","T1-2023",11.473932,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2023-Q2","T2-2023",12.260264,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2023-Q3","T3-2023",14.559642,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2023-Q4","T4-2023",11.530628,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021","2021",23.066929,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022","2022",19.036906,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023","2023",16.056448,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021-Q1","T1-2021",24.282109,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021-Q2","T2-2021",22.784235,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021-Q3","T3-2021",22.583158,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021-Q4","T4-2021",22.615927,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022-Q1","T1-2022",21.537065,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022-Q2","T2-2022",19.350483,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022-Q3","T3-2022",17.624353,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022-Q4","T4-2022",17.625952,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023-Q1","T1-2023",16.512547,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023-Q2","T2-2023",15.702338,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023-Q3","T3-2023",16.5466,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023-Q4","T4-2023",15.465704,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2021","2021",23.086585,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2022","2022",19.392867,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2023","2023",14.901831,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2021-Q1","T1-2021",22.871524,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2021-Q2","T2-2021",22.648404,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2021-Q3","T3-2021",22.891823,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2021-Q4","T4-2021",23.936586,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2022-Q1","T1-2022",22.826524,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2022-Q2","T2-2022",20.334506,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2022-Q3","T3-2022",16.983142,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2022-Q4","T4-2022",17.080635,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2023-Q1","T1-2023",16.358603,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2023-Q2","T2-2023",14.442531,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2023-Q3","T3-2023",15.096796,,
"IT","Italia","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2023-Q4","T4-2023",13.619694,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","7","diploma","2021","2021",15.403436,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","7","diploma","2022","2022",12.1201,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","7","diploma","2023","2023",9.717509,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2021","2021",11.70294,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2022","2022",9.239011,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2023","2023",7.874417,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2021","2021",14.86908,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2022","2022",11.88212,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2023","2023",8.752831,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2021-Q1","T1-2021",15.247268,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2021-Q2","T2-2021",14.731814,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2021-Q3","T3-2021",14.464202,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2021-Q4","T4-2021",15.032506,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2022-Q1","T1-2022",14.714356,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2022-Q2","T2-2022",12.300727,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2022-Q3","T3-2022",10.916194,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2022-Q4","T4-2022",9.599866,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2023-Q1","T1-2023",8.636181,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2023-Q2","T2-2023",9.064489,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2023-Q3","T3-2023",9.54295,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2023-Q4","T4-2023",7.771305,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2021","2021",15.213691,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2022","2022",12.448258,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2023","2023",7.837725,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","7","diploma","2021","2021",20.368821,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","7","diploma","2022","2022",15.392391,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","7","diploma","2023","2023",15.06292,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2021","2021",14.305138,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2022","2022",12.071441,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2023","2023",10.823206,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2021","2021",19.270478,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2022","2022",15.184591,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2023","2023",12.998362,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2021-Q1","T1-2021",19.225132,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2021-Q2","T2-2021",18.715653,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2021-Q3","T3-2021",20.151657,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2021-Q4","T4-2021",18.990108,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2022-Q1","T1-2022",17.36045,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2022-Q2","T2-2022",15.677363,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2022-Q3","T3-2022",14.316543,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2022-Q4","T4-2022",13.379942,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2023-Q1","T1-2023",12.854611,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2023-Q2","T2-2023",12.822799,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2023-Q3","T3-2023",13.932586,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2023-Q4","T4-2023",12.383567,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2021","2021",20.488453,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2022","2022",16.522899,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2023","2023",11.503901,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","7","diploma","2021","2021",17.698349,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","7","diploma","2022","2022",13.652216,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","7","diploma","2023","2023",12.217472,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2021","2021",13.23397,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2022","2022",10.871104,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","11","laurea e post-laurea","2023","2023",9.576719,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021","2021",17.000545,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022","2022",13.476692,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023","2023",10.800537,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021-Q1","T1-2021",17.176174,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021-Q2","T2-2021",16.663448,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021-Q3","T3-2021",17.21839,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2021-Q4","T4-2021",16.944343,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022-Q1","T1-2022",15.99268,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022-Q2","T2-2022",13.931661,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022-Q3","T3-2022",12.55853,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2022-Q4","T4-2022",11.422816,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023-Q1","T1-2023",10.670916,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023-Q2","T2-2023",10.877645,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023-Q3","T3-2023",11.660353,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","99","totale","2023-Q4","T4-2023",9.995141,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2021","2021",17.685771,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2022","2022",14.333276,,
"ITCD","Nord","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2023","2023",9.523181,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","7","diploma","2021","2021",16.855827,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","7","diploma","2022","2022",12.592925,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","7","diploma","2023","2023",10.398558,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2021","2021",13.952093,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2022","2022",8.933209,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","11","laurea e post-laurea","2023","2023",7.522662,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2021","2021",16.658099,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2022","2022",12.253073,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2023","2023",9.390083,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2021-Q1","T1-2021",17.147982,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2021-Q2","T2-2021",16.899099,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2021-Q3","T3-2021",16.872028,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2021-Q4","T4-2021",15.722726,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2022-Q1","T1-2022",14.598627,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2022-Q2","T2-2022",12.144443,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2022-Q3","T3-2022",11.729552,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2022-Q4","T4-2022",10.544874,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2023-Q1","T1-2023",8.610287,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2023-Q2","T2-2023",9.643732,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2023-Q3","T3-2023",10.996028,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","99","totale","2023-Q4","T4-2023",8.309702,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2021","2021",17.202921,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2022","2022",12.89113,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","13","nessun titolo di studio, licenza di scuola elementare e media","2023","2023",8.800856,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","7","diploma","2021","2021",22.028978,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","7","diploma","2022","2022",16.31003,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","7","diploma","2023","2023",14.861828,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2021","2021",15.403368,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2022","2022",12.593411,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","11","laurea e post-laurea","2023","2023",9.969379,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2021","2021",20.822799,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2022","2022",16.210649,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2023","2023",12.677932,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2021-Q1","T1-2021",21.183926,,
"ITC","Nord-ovest","NEET_I","incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","99","totale","2021-Q2","T2-2021",20.46883,,
